elevation,depth,osmid,name,latitude,longitude
34.282230377197266,3.5452651977539062,30610591,MIDC Pipeline Road,19.141853547112603,73.04586506967746
28.83332633972168,2.8636837005615234,30610591,MIDC Pipeline Road,19.140416393551266,73.03883931796955
27.780040740966797,1.0945968627929688,30610591,MIDC Pipeline Road,19.13986787738193,73.03738635273781
22.619325637817383,0.2743949890136719,140128304,South Central Road,19.11208770819568,73.02120811269522
26.308576583862305,0.6957168579101562,140129177,nan,19.115268444354214,73.02277969054091
39.92575454711914,1.0770378112792969,245652786,nan,18.90065145371488,73.23587819237267
38.88274002075195,1.7333221435546875,245652786,nan,18.90038639749148,73.23620195186868
38.62151336669922,1.9945487976074219,245652786,nan,18.900116660791234,73.23652150539046
44.08620071411133,0.23374176025390625,245652786,nan,18.899582082089818,73.23732822348585
34.96335220336914,1.5623779296875,245652988,nan,18.90389629392135,73.21212766170876
35.21138381958008,1.1102714538574219,245652988,nan,18.903594298297417,73.2124135595188
35.19612503051758,1.1255302429199219,245652988,nan,18.90330139550914,73.21270974446169
36.590431213378906,0.33882904052734375,245652988,nan,18.903592477170648,73.21303394616658
43.48227310180664,2.0891456604003906,245653005,nan,18.90558585432633,73.20907444381972
42.998512268066406,0.25421142578125,245653026,nan,18.906486153523456,73.20872627746985
45.55539321899414,0.7314186096191406,245653060,nan,18.907595196163424,73.20893653314766
20.250465393066406,1.0258426666259766,245655914,Old Mumbai Pune Highway,18.95703867926844,73.15824271038127
20.044193267822266,0.820892333984375,245655914,Old Mumbai Pune Highway,18.956778543313813,73.1592013920685
17.981285095214844,1.254678726196289,245655914,nan,18.958708104871224,73.15954007033953
17.13188934326172,1.1108760833740234,245655914,nan,18.958992050353217,73.15923772668552
10.771561622619629,1.166748046875,245657122,JNPT Road Flyover,18.9672210662852,73.13667780626784
9.774138450622559,0.42639636993408203,245657122,JNPT Road Flyover,18.967937154778397,73.13564025477469
8.874349594116211,0.6663951873779297,245657122,JNPT Road Flyover,18.968530291261374,73.13468998396752
8.924059867858887,0.7329797744750977,245657122,JNPT Road Flyover,18.96763493598173,73.13075325047419
8.446438789367676,0.4942808151245117,245657122,JNPT Road Flyover,18.967360519450583,73.12994886760723
10.16063404083252,1.1911249160766602,245657122,nan,18.96690244365968,73.13697569001323
10.483247756958008,3.559040069580078,245661237,Mumbai - Pune Expressway,19.018867847205097,73.1054240066541
13.682421684265137,0.8082332611083984,245661237,Mumbai - Pune Expressway,19.01811691882188,73.10677564804467
11.591939926147461,0.3091726303100586,245661237,Mumbai - Pune Expressway,19.016794037520572,73.10989675756578
11.880650520324707,2.6566267013549805,245661237,Mumbai - Pune Expressway,19.016548051009373,73.11040453711914
10.56672477722168,4.961566925048828,245661237,Mumbai - Pune Expressway,19.015716200879524,73.11187323722906
13.93543815612793,0.40536022186279297,245661237,Mumbai - Pune Expressway,19.015217205090913,73.11272130910896
12.010758399963379,3.6228904724121094,245661237,Mumbai - Pune Expressway,19.01457571565229,73.113811734
12.676131248474121,1.921422004699707,245661237,Mumbai - Pune Expressway,19.01429137298557,73.1142968620158
12.125181198120117,0.8787994384765625,245661237,Sion-Panvel Highway,19.01936765240575,73.10490756972834
14.042287826538086,0.8936796188354492,245661237,Sion-Panvel Highway,19.018822291602124,73.1057233949849
4.592501163482666,3.033149242401123,245661519,nan,19.024106014270796,73.0398492283473
3.777531385421753,0.6881301403045654,245661984,Sion-Panvel Highway,19.029233968874205,73.09026881201156
2.4774608612060547,0.5817382335662842,245661984,Sion-Panvel Highway,19.03002980884425,73.08911649033269
2.837040424346924,0.22215867042541504,245661984,Sion-Panvel Highway,19.030277570886092,73.08877764456672
1.79226815700531,1.6341301202774048,245662471,nan,19.032996887483147,73.08451247439335
11.212446212768555,0.24944496154785156,245677350,Asian Highway 47,19.15949336099741,73.03059396257022
4.980113506317139,0.3530259132385254,290885007,Premnath Maruti Patil Marg,19.06920531059253,72.99634711999994
7.613185405731201,1.1620192527770996,290885011,nan,19.07681626453613,72.99753916169355
6.031124114990234,0.3886604309082031,290885021,Vashi - Koparkhairne Link Road,19.096107904591136,73.00572385675189
5.319913864135742,0.7224340438842773,290886510,Palm Beach Marg,19.086993484353872,73.00835746917971
5.4580559730529785,0.584291934967041,290886510,Palm Beach Marg,19.08664877921417,73.00813090187287
